,True Rating,Predicted Rating,True Genre,Predicted Genre
9705,4.5,4.276000000000001,Fiction,Fiction
9706,4.65,4.441999999999998,Non-Fiction,Fiction
9709,4.48,4.295999999999999,Non-Fiction,Non-Fiction
9711,4.42,4.317000000000001,Non-Fiction,Non-Fiction
9713,4.1,4.6629999999999985,Non-Fiction,Fiction
9722,4.04,4.114,Non-Fiction,Fiction
9723,3.16,4.43,Non-Fiction,Fiction
9729,4.49,4.265,Non-Fiction,Fiction
9730,3.63,4.632,Non-Fiction,Fiction
9738,4.5,4.387,Non-Fiction,Non-Fiction
9740,3.97,4.26,Fiction,Non-Fiction
9743,3.9,4.343999999999999,Fiction,Non-Fiction
9746,4.77,4.154,Non-Fiction,Non-Fiction
9751,3.51,4.619000000000001,Non-Fiction,Non-Fiction
9753,4.62,4.2589999999999995,Fiction,Non-Fiction
9765,4.11,4.384,Non-Fiction,Fiction
9773,4.73,4.236000000000001,Non-Fiction,Non-Fiction
9787,5.0,4.663,Fiction,Fiction
9791,4.28,4.465000000000001,Fiction,Non-Fiction
9792,4.09,4.318,Fiction,Fiction
9802,4.0,4.379,Fiction,Fiction
9807,4.77,4.3870000000000005,Non-Fiction,Fiction
9817,4.08,4.171,Non-Fiction,Non-Fiction
9820,4.55,4.351,Non-Fiction,Fiction
9822,4.17,4.2330000000000005,Fiction,Fiction
9823,4.2,4.346000000000001,Fiction,Fiction
9829,4.65,4.371999999999999,Non-Fiction,Non-Fiction
9831,4.3,4.3100000000000005,Non-Fiction,Non-Fiction
9833,4.32,4.257,Non-Fiction,Non-Fiction
9838,5.0,4.851999999999999,Non-Fiction,Non-Fiction
9858,3.59,4.365,Fiction,Fiction
9881,4.32,4.4159999999999995,Non-Fiction,Non-Fiction
9885,4.87,4.581,Fiction,Non-Fiction
9889,4.16,4.633,Non-Fiction,Fiction
9890,4.25,3.9159999999999995,Fiction,Fiction
9895,4.62,4.415,Non-Fiction,Non-Fiction
9896,4.7,4.356,Non-Fiction,Non-Fiction
9900,4.56,4.311,Non-Fiction,Fiction
9917,4.51,3.893,Fiction,Fiction
9918,4.42,4.429,Non-Fiction,Non-Fiction
9921,4.95,4.427,Non-Fiction,Non-Fiction
9923,4.57,4.382,Non-Fiction,Non-Fiction
9928,4.7,4.5920000000000005,Non-Fiction,Non-Fiction
9932,3.91,4.186999999999999,Fiction,Non-Fiction
9935,4.03,4.215999999999999,Non-Fiction,Fiction
9936,4.35,4.032000000000001,Fiction,Fiction
9942,4.4,4.318,Fiction,Fiction
9948,4.72,4.3100000000000005,Non-Fiction,Non-Fiction
9955,4.06,4.107,Fiction,Fiction
9960,4.62,4.385,Fiction,Non-Fiction
9964,4.38,4.144,Fiction,Fiction
9972,4.66,4.430999999999999,Non-Fiction,Non-Fiction
9974,3.89,4.497,Non-Fiction,Non-Fiction
9978,4.06,4.389999999999999,Non-Fiction,Non-Fiction
9992,4.5,4.431000000000001,Non-Fiction,Non-Fiction
9995,4.74,4.231,Non-Fiction,Non-Fiction
9999,4.0,4.66,Fiction,Fiction
10007,5.0,4.7829999999999995,Fiction,Fiction
10008,4.2,4.243,Non-Fiction,Non-Fiction
10015,4.25,4.322,Non-Fiction,Non-Fiction
10022,3.9,4.380999999999999,Non-Fiction,Fiction
10023,2.5,4.383,Non-Fiction,Non-Fiction
10032,4.44,4.148,Non-Fiction,Non-Fiction
10033,5.0,4.125,Fiction,Fiction
10041,4.25,3.9919999999999995,Non-Fiction,Fiction
10042,3.66,4.5329999999999995,Fiction,Fiction
10044,4.38,4.005000000000001,Fiction,Fiction
10067,4.48,4.32,Fiction,Non-Fiction
10072,4.3,4.328,Non-Fiction,Non-Fiction
10078,4.59,4.218999999999999,Fiction,Fiction
10086,5.0,4.516,Non-Fiction,Fiction
10090,4.21,4.153999999999999,Fiction,Non-Fiction
10102,4.31,4.480999999999999,Non-Fiction,Non-Fiction
10112,4.38,4.271,Non-Fiction,Non-Fiction
10121,4.89,4.406000000000001,Non-Fiction,Non-Fiction
10124,4.42,4.332000000000001,Non-Fiction,Fiction
10132,4.24,4.31,Fiction,Fiction
10136,4.8,4.449,Non-Fiction,Non-Fiction
10137,3.86,4.526000000000001,Non-Fiction,Fiction
10145,3.09,4.420999999999999,Non-Fiction,Fiction
10157,5.0,4.556,Fiction,Fiction
10159,4.5,4.386,Non-Fiction,Non-Fiction
10176,4.75,4.672000000000001,Non-Fiction,Non-Fiction
10178,3.7,4.0889999999999995,Fiction,Fiction
10179,4.5,4.419,Fiction,Non-Fiction
10192,5.0,4.432,Non-Fiction,Fiction
10199,4.6,4.372,Non-Fiction,Non-Fiction
10203,4.03,4.542,Non-Fiction,Fiction
10211,3.55,4.894,Fiction,Non-Fiction
10212,4.32,4.391,Non-Fiction,Non-Fiction
10217,4.75,4.609000000000001,Non-Fiction,Non-Fiction
10222,3.93,4.0200000000000005,Non-Fiction,Fiction
10223,4.49,4.549999999999999,Non-Fiction,Non-Fiction
10234,0.0,0.0,Non-Fiction,Non-Fiction
10235,4.69,4.601,Non-Fiction,Non-Fiction
10245,4.75,4.291,Non-Fiction,Non-Fiction
10252,3.43,4.124999999999999,Fiction,Fiction
10266,3.8,4.9030000000000005,Fiction,Non-Fiction
10287,4.34,4.401000000000001,Fiction,Fiction
10302,4.92,2.746,Non-Fiction,Fiction
10303,4.85,3.7400000000000007,Fiction,Fiction
10319,4.56,4.079000000000001,Fiction,Fiction
10321,4.0,4.287999999999999,Non-Fiction,Fiction
10335,4.58,4.085,Non-Fiction,Non-Fiction
10336,4.25,3.7969999999999997,Non-Fiction,Non-Fiction
10339,4.75,4.584999999999999,Non-Fiction,Non-Fiction
10345,4.33,4.5520000000000005,Fiction,Fiction
10347,4.22,4.316000000000001,Non-Fiction,Non-Fiction
10348,4.35,4.395,Fiction,Non-Fiction
10351,4.03,4.054,Non-Fiction,Fiction
10355,5.0,4.81,Non-Fiction,Fiction
10358,4.76,4.316000000000001,Fiction,Non-Fiction
10374,0.0,0.0,Non-Fiction,Non-Fiction
10383,3.58,4.596,Non-Fiction,Fiction
10384,4.33,4.437,Fiction,Fiction
10404,4.52,4.135,Fiction,Fiction
10408,4.43,4.090999999999999,Non-Fiction,Fiction
10410,3.2,4.513,Non-Fiction,Fiction
10411,4.51,4.538,Non-Fiction,Non-Fiction
10414,4.28,4.737,Non-Fiction,Non-Fiction
10423,4.08,4.362,Non-Fiction,Non-Fiction
10427,4.61,4.121,Non-Fiction,Non-Fiction
10430,4.48,4.276,Non-Fiction,Fiction
10432,4.3,4.1579999999999995,Fiction,Fiction
10436,4.6,4.193,Non-Fiction,Non-Fiction
10438,3.95,4.026,Non-Fiction,Fiction
10442,4.05,4.611,Non-Fiction,Non-Fiction
10449,4.28,4.395999999999999,Non-Fiction,Non-Fiction
10454,3.84,4.632000000000001,Non-Fiction,Non-Fiction
10460,4.57,4.429,Non-Fiction,Non-Fiction
10467,4.73,4.487,Fiction,Non-Fiction
10471,4.58,4.361999999999999,Non-Fiction,Non-Fiction
10472,4.83,4.840999999999999,Non-Fiction,Non-Fiction
10484,4.39,4.487,Non-Fiction,Non-Fiction
10495,3.66,4.124,Fiction,Non-Fiction
10500,4.38,4.429,Non-Fiction,Non-Fiction
10503,3.0,4.06,Non-Fiction,Non-Fiction
10505,4.27,4.689000000000001,Non-Fiction,Non-Fiction
10520,2.12,4.255000000000001,Non-Fiction,Non-Fiction
10525,4.13,4.446999999999999,Fiction,Fiction
10539,4.6,4.019,Fiction,Fiction
10542,4.32,4.4830000000000005,Fiction,Fiction
10551,4.75,4.767999999999999,Fiction,Fiction
10552,3.9,4.877,Fiction,Fiction
10553,4.67,4.441000000000001,Non-Fiction,Non-Fiction
10554,4.66,4.317,Non-Fiction,Non-Fiction
10555,4.51,4.34,Fiction,Non-Fiction
10561,4.27,4.526000000000001,Fiction,Fiction
10563,4.66,4.3519999999999985,Fiction,Fiction
10565,3.7,4.171999999999999,Fiction,Non-Fiction
10589,4.0,4.517,Non-Fiction,Non-Fiction
10590,4.87,3.9479999999999995,Non-Fiction,Non-Fiction
10601,4.57,4.193,Non-Fiction,Non-Fiction
10608,4.18,4.116999999999999,Fiction,Non-Fiction
10615,4.43,4.162000000000001,Fiction,Fiction
10617,3.35,4.098999999999999,Non-Fiction,Fiction
10618,4.55,4.445,Non-Fiction,Non-Fiction
10625,5.0,4.9,Non-Fiction,Fiction
10626,3.5,4.068,Non-Fiction,Non-Fiction
10630,4.0,4.833,Non-Fiction,Fiction
10643,4.53,4.614999999999999,Non-Fiction,Non-Fiction
10651,4.12,3.8910000000000005,Non-Fiction,Fiction
10656,4.59,4.3839999999999995,Fiction,Fiction
10657,4.42,4.575,Non-Fiction,Fiction
10669,3.37,4.162000000000001,Fiction,Fiction
10694,4.23,4.183,Non-Fiction,Non-Fiction
10705,4.0,4.4670000000000005,Non-Fiction,Non-Fiction
10713,4.39,4.720000000000001,Non-Fiction,Fiction
10722,3.99,4.400999999999999,Non-Fiction,Non-Fiction
10745,4.68,4.448,Non-Fiction,Non-Fiction
10747,4.44,4.247000000000001,Non-Fiction,Non-Fiction
10773,5.0,4.332,Non-Fiction,Fiction
10777,4.21,4.063000000000001,Fiction,Fiction
10782,4.54,4.021000000000001,Non-Fiction,Fiction
10789,4.38,4.239000000000001,Non-Fiction,Non-Fiction
10792,4.7,4.662000000000001,Non-Fiction,Non-Fiction
10795,4.79,4.487,Non-Fiction,Non-Fiction
10815,3.73,4.028,Non-Fiction,Fiction
10816,4.8,4.154999999999999,Fiction,Non-Fiction
10832,4.17,4.175,Non-Fiction,Non-Fiction
10840,4.09,4.371,Non-Fiction,Fiction
10841,4.45,4.361,Fiction,Fiction
10844,0.0,0.0,Non-Fiction,Non-Fiction
10846,4.76,3.95,Non-Fiction,Non-Fiction
10866,4.5,4.329000000000001,Non-Fiction,Non-Fiction
10872,4.45,4.587999999999999,Non-Fiction,Non-Fiction
10875,4.39,4.433000000000001,Fiction,Fiction
10876,4.49,4.388,Non-Fiction,Non-Fiction
10878,4.5,4.133,Fiction,Fiction
10882,4.25,4.570000000000001,Non-Fiction,Non-Fiction
10903,4.21,4.4159999999999995,Fiction,Fiction
10912,3.54,4.388,Fiction,Fiction
10915,4.62,4.578,Non-Fiction,Non-Fiction
10926,4.11,4.5280000000000005,Non-Fiction,Non-Fiction
10927,2.78,4.17,Non-Fiction,Non-Fiction
10940,4.21,4.35,Non-Fiction,Non-Fiction
10942,4.24,4.25,Fiction,Non-Fiction
10946,4.55,3.9760000000000004,Non-Fiction,Non-Fiction
10954,5.0,4.76,Non-Fiction,Non-Fiction
10955,4.09,4.337,Non-Fiction,Non-Fiction
10972,4.21,4.401000000000001,Non-Fiction,Non-Fiction
10974,4.3,4.614,Non-Fiction,Non-Fiction
10986,4.31,3.9939999999999998,Non-Fiction,Fiction
10992,4.35,4.324000000000001,Fiction,Non-Fiction
11002,3.78,4.353,Non-Fiction,Non-Fiction
11019,4.48,3.754,Fiction,Fiction
11029,3.88,4.051,Fiction,Fiction
11033,3.47,4.179,Non-Fiction,Non-Fiction
11036,4.5,4.311999999999999,Fiction,Fiction
11039,4.43,4.103999999999999,Non-Fiction,Non-Fiction
11044,4.06,4.212,Fiction,Non-Fiction
11051,4.53,4.420999999999999,Non-Fiction,Non-Fiction
11052,4.53,4.15,Fiction,Non-Fiction
11056,4.77,4.156000000000001,Non-Fiction,Fiction
11061,4.49,4.328,Fiction,Fiction
11063,4.05,4.243,Non-Fiction,Non-Fiction
11068,4.54,4.290000000000001,Non-Fiction,Non-Fiction
11073,3.4,4.243,Non-Fiction,Non-Fiction
11078,3.77,4.479,Non-Fiction,Non-Fiction
11083,3.78,4.364,Non-Fiction,Non-Fiction
11088,4.36,4.353999999999999,Fiction,Fiction
11095,4.0,4.8,Non-Fiction,Non-Fiction
11096,4.42,4.5729999999999995,Non-Fiction,Non-Fiction
11109,4.42,4.499999999999999,Fiction,Fiction
11113,4.87,4.417,Non-Fiction,Non-Fiction
11116,3.96,4.196000000000001,Fiction,Non-Fiction
11117,4.51,4.471,Non-Fiction,Fiction
11120,1.81,3.9549999999999996,Non-Fiction,Non-Fiction
11131,4.37,4.407,Non-Fiction,Non-Fiction
11151,3.94,4.452,Non-Fiction,Non-Fiction
11153,5.0,4.965999999999999,Non-Fiction,Fiction
11157,4.52,3.693,Fiction,Non-Fiction
11166,3.72,4.206999999999999,Fiction,Fiction
11167,4.17,4.4750000000000005,Fiction,Non-Fiction
11168,4.13,4.1259999999999994,Non-Fiction,Fiction
11170,4.48,4.222,Fiction,Non-Fiction
11187,3.41,4.406000000000001,Non-Fiction,Fiction
11190,4.34,4.238,Fiction,Non-Fiction
11197,4.57,4.26,Non-Fiction,Non-Fiction
11199,4.58,4.470999999999999,Non-Fiction,Fiction
11200,0.0,0.0,Non-Fiction,Fiction
11201,4.07,4.337000000000001,Non-Fiction,Fiction
11204,4.42,4.563,Fiction,Non-Fiction
11214,4.52,4.345000000000001,Fiction,Non-Fiction
11216,4.7,4.5760000000000005,Non-Fiction,Non-Fiction
11223,4.41,4.461,Fiction,Fiction
11227,4.61,4.379,Non-Fiction,Non-Fiction
11246,3.92,4.166,Non-Fiction,Fiction
11254,3.86,4.273,Non-Fiction,Non-Fiction
11257,4.5,4.557,Non-Fiction,Non-Fiction
11259,4.62,4.154999999999999,Non-Fiction,Non-Fiction
11264,4.79,4.24,Fiction,Non-Fiction
11277,4.0,4.481,Fiction,Fiction
11279,4.17,4.224,Fiction,Non-Fiction
11283,4.44,4.406,Fiction,Fiction
11294,4.5,4.396000000000001,Non-Fiction,Non-Fiction
11302,4.41,4.180999999999999,Non-Fiction,Non-Fiction
11325,4.24,4.231,Fiction,Fiction
11340,4.27,4.355,Fiction,Fiction
11344,4.18,4.263,Non-Fiction,Fiction
11354,4.48,4.042,Non-Fiction,Non-Fiction
11361,4.52,4.223999999999999,Non-Fiction,Non-Fiction
11362,4.66,4.351999999999999,Fiction,Fiction
11363,3.78,4.471,Non-Fiction,Non-Fiction
11367,4.61,4.026,Non-Fiction,Non-Fiction
11370,2.9,4.017,Non-Fiction,Non-Fiction
11372,5.0,4.552,Non-Fiction,Non-Fiction
11373,3.37,3.9870000000000005,Non-Fiction,Non-Fiction
11374,4.03,4.209000000000001,Non-Fiction,Non-Fiction
11384,3.21,4.35,Fiction,Non-Fiction
11392,3.66,4.069999999999999,Non-Fiction,Non-Fiction
11394,4.63,4.238,Non-Fiction,Non-Fiction
11395,4.52,4.307,Non-Fiction,Non-Fiction
11396,4.39,4.293000000000001,Non-Fiction,Fiction
11397,4.73,4.453,Fiction,Fiction
11399,4.13,4.372,Fiction,Fiction
11401,4.23,3.963,Fiction,Fiction
11405,4.58,4.4159999999999995,Non-Fiction,Non-Fiction
11406,4.08,4.541,Non-Fiction,Non-Fiction
11408,3.8,3.931,Non-Fiction,Fiction
11415,4.58,4.497999999999999,Non-Fiction,Non-Fiction
11423,3.9,4.272,Non-Fiction,Fiction
11431,4.82,4.398000000000001,Non-Fiction,Non-Fiction
11432,4.47,4.414,Fiction,Non-Fiction
11439,4.0,4.098,Non-Fiction,Non-Fiction
11441,4.43,4.0329999999999995,Non-Fiction,Non-Fiction
11442,4.32,4.516,Fiction,Fiction
11451,4.57,4.597,Fiction,Fiction
11459,3.79,4.3839999999999995,Fiction,Fiction
11463,5.0,4.219,Non-Fiction,Non-Fiction
11470,3.43,4.149,Fiction,Non-Fiction
11471,4.01,4.3870000000000005,Fiction,Fiction
11475,4.37,4.288000000000001,Non-Fiction,Non-Fiction
11477,4.42,4.477,Fiction,Non-Fiction
11481,3.4,4.557,Non-Fiction,Non-Fiction
11482,4.37,4.0280000000000005,Non-Fiction,Non-Fiction
11491,4.63,4.514,Non-Fiction,Non-Fiction
11493,4.55,4.436999999999999,Non-Fiction,Non-Fiction
11497,4.62,4.672,Non-Fiction,Non-Fiction
11498,4.35,4.227,Non-Fiction,Non-Fiction
11511,3.33,3.9890000000000008,Fiction,Fiction
11519,4.29,4.419,Fiction,Fiction
11522,4.75,4.6240000000000006,Fiction,Non-Fiction
11525,4.52,4.354,Non-Fiction,Non-Fiction
11526,4.27,4.58,Non-Fiction,Non-Fiction
11536,4.44,4.443,Non-Fiction,Non-Fiction
11538,4.15,4.593,Non-Fiction,Non-Fiction
11555,4.48,3.8880000000000003,Fiction,Fiction
11557,4.62,4.136,Non-Fiction,Non-Fiction
11558,4.0,4.26,Non-Fiction,Non-Fiction
11565,4.84,4.154999999999999,Non-Fiction,Fiction
11574,4.32,4.351,Non-Fiction,Fiction
11575,4.57,4.307999999999999,Fiction,Non-Fiction
11586,4.39,4.433999999999999,Non-Fiction,Non-Fiction
11587,4.5,4.6659999999999995,Fiction,Non-Fiction
11592,4.26,4.481999999999999,Non-Fiction,Non-Fiction
11593,0.0,0.0,Fiction,Non-Fiction
11594,4.73,4.481999999999999,Non-Fiction,Non-Fiction
11603,4.63,4.648,Fiction,Fiction
11605,4.81,4.485,Non-Fiction,Fiction
11613,3.6,4.101999999999999,Non-Fiction,Non-Fiction
11620,4.36,4.233999999999999,Non-Fiction,Non-Fiction
11621,4.36,4.415000000000001,Fiction,Fiction
11622,3.92,3.6499999999999995,Fiction,Fiction
11623,4.66,4.127,Non-Fiction,Non-Fiction
11629,0.0,0.0,Fiction,Non-Fiction
11631,4.87,4.497999999999999,Non-Fiction,Non-Fiction
11638,4.67,4.467999999999999,Non-Fiction,Non-Fiction
11647,4.82,4.208999999999999,Non-Fiction,Non-Fiction
11661,4.4,4.24,Non-Fiction,Fiction
11663,3.75,4.403,Fiction,Fiction
11664,4.0,3.846,Non-Fiction,Non-Fiction
11668,4.25,3.7359999999999998,Fiction,Non-Fiction
11675,3.92,3.9490000000000003,Non-Fiction,Non-Fiction
11677,4.78,4.23,Fiction,Fiction
11680,4.63,4.147,Non-Fiction,Non-Fiction
11684,4.62,4.071,Non-Fiction,Non-Fiction
11696,3.94,4.507,Non-Fiction,Non-Fiction
11698,4.12,4.166,Fiction,Fiction
11699,5.0,4.032,Non-Fiction,Fiction
11714,4.62,4.422,Fiction,Non-Fiction
11718,4.61,4.4319999999999995,Non-Fiction,Non-Fiction
11733,4.05,3.95,Fiction,Fiction
11734,4.2,4.372999999999999,Non-Fiction,Non-Fiction
11737,0.0,0.0,Fiction,Fiction
11740,4.63,4.4270000000000005,Non-Fiction,Non-Fiction
11749,3.4,4.779000000000001,Non-Fiction,Non-Fiction
11759,4.22,3.9139999999999993,Non-Fiction,Non-Fiction
11765,4.35,4.1129999999999995,Fiction,Fiction
11766,4.35,3.9559999999999995,Fiction,Fiction
11771,4.47,4.382,Non-Fiction,Non-Fiction
11780,4.0,4.228999999999999,Fiction,Fiction
11782,4.62,4.508,Non-Fiction,Non-Fiction
11788,4.14,4.189,Non-Fiction,Fiction
11791,4.53,4.4590000000000005,Non-Fiction,Non-Fiction
11806,4.22,4.063000000000001,Fiction,Non-Fiction
11814,4.13,4.345000000000001,Non-Fiction,Non-Fiction
11818,4.2,3.7150000000000007,Fiction,Fiction
11834,0.0,0.0,Fiction,Fiction
11840,3.64,4.306000000000001,Fiction,Fiction
11843,0.0,0.0,Non-Fiction,Fiction
11846,4.53,4.526000000000001,Non-Fiction,Non-Fiction
11848,4.59,4.404999999999999,Non-Fiction,Non-Fiction
11856,4.15,4.18,Fiction,Fiction
11862,3.04,4.1049999999999995,Non-Fiction,Fiction
11879,4.59,4.461,Fiction,Fiction
11892,4.44,4.397999999999999,Fiction,Fiction
11908,3.62,4.471,Non-Fiction,Non-Fiction
11909,4.78,3.965,Fiction,Non-Fiction
11915,4.69,4.137,Non-Fiction,Non-Fiction
11926,4.55,4.678000000000001,Fiction,Fiction
11936,4.31,4.121,Non-Fiction,Fiction
11938,3.86,4.075,Fiction,Fiction
11945,5.0,4.522,Fiction,Non-Fiction
11950,4.33,4.396,Fiction,Fiction
11951,5.0,4.032,Non-Fiction,Non-Fiction
11952,4.84,4.425,Non-Fiction,Non-Fiction
11968,4.38,4.549,Fiction,Fiction
11971,4.21,4.186999999999999,Non-Fiction,Non-Fiction
11974,4.67,4.130000000000001,Non-Fiction,Non-Fiction
11977,4.62,4.353,Non-Fiction,Non-Fiction
11981,4.32,3.999,Non-Fiction,Non-Fiction
12002,5.0,4.542,Non-Fiction,Non-Fiction
12004,4.73,4.367,Non-Fiction,Non-Fiction
12005,4.87,3.989,Fiction,Fiction
12008,4.07,4.151,Fiction,Fiction
12009,4.07,4.526999999999999,Non-Fiction,Fiction
12021,4.19,4.267,Fiction,Non-Fiction
12023,4.7,4.281000000000001,Fiction,Non-Fiction
12033,3.23,4.144,Non-Fiction,Non-Fiction
12036,4.78,4.228,Non-Fiction,Non-Fiction
12037,4.45,4.516,Fiction,Non-Fiction
12040,4.46,4.215999999999999,Non-Fiction,Non-Fiction
12041,4.82,4.367,Non-Fiction,Non-Fiction
12043,4.16,4.397,Non-Fiction,Non-Fiction
12045,4.64,4.208,Non-Fiction,Fiction
12050,5.0,4.482000000000001,Fiction,Non-Fiction
12053,0.0,0.0,Non-Fiction,Fiction
12054,4.2,4.492,Non-Fiction,Non-Fiction
12058,4.37,3.8989999999999996,Fiction,Fiction
12074,4.91,4.353,Non-Fiction,Non-Fiction
12087,4.66,4.4239999999999995,Non-Fiction,Non-Fiction
12088,3.21,3.7649999999999997,Fiction,Fiction
12095,4.5,4.399000000000001,Non-Fiction,Non-Fiction
12096,0.0,0.0,Fiction,Fiction
12103,4.26,4.477,Fiction,Fiction
12106,4.41,4.424000000000001,Fiction,Fiction
12107,4.12,4.351,Non-Fiction,Non-Fiction
12109,3.97,4.364,Non-Fiction,Non-Fiction
12112,4.33,3.2,Non-Fiction,Non-Fiction
12113,4.45,4.388,Non-Fiction,Non-Fiction
12114,4.48,4.173,Non-Fiction,Non-Fiction
12123,4.45,4.51,Fiction,Non-Fiction
12135,4.21,4.342999999999999,Fiction,Fiction
12154,3.66,3.4300000000000006,Non-Fiction,Non-Fiction
12165,3.66,3.9589999999999987,Non-Fiction,Non-Fiction
12167,4.55,4.338,Fiction,Fiction
12177,4.77,4.13,Non-Fiction,Fiction
12189,4.71,4.814,Non-Fiction,Non-Fiction
12202,4.73,4.402999999999999,Non-Fiction,Fiction
12209,3.88,4.561,Non-Fiction,Non-Fiction
12214,4.05,4.397,Non-Fiction,Non-Fiction
12219,4.66,4.665,Fiction,Non-Fiction
12225,5.0,4.444,Fiction,Fiction
12227,4.4,4.464,Non-Fiction,Fiction
12230,3.94,4.175,Non-Fiction,Fiction
12236,4.84,4.178,Non-Fiction,Non-Fiction
12237,4.71,4.309,Non-Fiction,Fiction
12242,4.36,4.093999999999999,Non-Fiction,Fiction
12248,4.3,4.644,Fiction,Non-Fiction
12250,4.43,4.401999999999999,Non-Fiction,Fiction
12251,4.04,4.348999999999999,Non-Fiction,Non-Fiction
12261,3.85,4.045,Fiction,Fiction
12263,3.71,4.481,Non-Fiction,Non-Fiction
12266,4.38,3.9210000000000003,Fiction,Fiction
12270,4.25,4.345,Non-Fiction,Non-Fiction
12281,4.09,4.369,Non-Fiction,Non-Fiction
12282,4.54,4.348000000000001,Non-Fiction,Non-Fiction
12284,0.0,0.0,Non-Fiction,Non-Fiction
12299,4.44,4.014,Fiction,Fiction
12303,4.5,4.742,Non-Fiction,Non-Fiction
12304,3.56,4.430000000000001,Non-Fiction,Non-Fiction
12316,4.25,4.33,Non-Fiction,Non-Fiction
12318,4.21,4.34,Non-Fiction,Non-Fiction
12323,3.77,4.31,Fiction,Non-Fiction
12326,4.24,4.327,Non-Fiction,Non-Fiction
12327,4.9,4.394,Non-Fiction,Non-Fiction
12328,4.82,4.406000000000001,Non-Fiction,Non-Fiction
12337,4.2,4.212,Non-Fiction,Non-Fiction
12340,3.8,4.564,Non-Fiction,Non-Fiction
12342,3.71,4.743,Non-Fiction,Non-Fiction
12345,5.0,4.7700000000000005,Non-Fiction,Non-Fiction
12355,4.38,4.515,Non-Fiction,Non-Fiction
12364,4.54,4.25,Non-Fiction,Fiction
12365,4.47,3.8729999999999998,Fiction,Non-Fiction
12376,3.85,4.414,Non-Fiction,Fiction
12379,0.0,0.0,Fiction,Fiction
12384,4.41,4.394,Non-Fiction,Fiction
12388,4.25,4.688,Non-Fiction,Fiction
12389,4.35,4.6129999999999995,Non-Fiction,Non-Fiction
12397,4.65,3.857,Non-Fiction,Non-Fiction
12400,4.0,4.876,Non-Fiction,Fiction
12412,4.0,4.839,Non-Fiction,Fiction
12416,4.41,4.445,Non-Fiction,Non-Fiction
12417,4.32,4.15,Fiction,Non-Fiction
12418,4.38,4.398999999999999,Fiction,Fiction
12462,4.58,4.3809999999999985,Fiction,Fiction
12465,4.42,4.599,Non-Fiction,Fiction
12467,4.65,4.4590000000000005,Non-Fiction,Non-Fiction
12473,4.75,4.813,Non-Fiction,Non-Fiction
12481,4.71,4.8149999999999995,Fiction,Fiction
12491,5.0,4.625,Non-Fiction,Non-Fiction
12492,4.48,4.419,Non-Fiction,Fiction
12497,5.0,4.59,Fiction,Non-Fiction
12499,4.75,4.099,Fiction,Non-Fiction
12513,4.1,4.484,Non-Fiction,Non-Fiction
12529,4.41,3.9590000000000005,Non-Fiction,Non-Fiction
12531,4.23,4.274000000000001,Non-Fiction,Non-Fiction
12532,4.39,4.220000000000001,Non-Fiction,Fiction
12533,4.44,3.9929999999999994,Non-Fiction,Non-Fiction
12550,4.43,4.093,Non-Fiction,Non-Fiction
12552,4.71,4.507,Non-Fiction,Fiction
12575,4.1,4.378,Non-Fiction,Fiction
12576,4.05,4.365,Non-Fiction,Fiction
12588,4.65,4.464,Non-Fiction,Fiction
12600,4.0,4.6739999999999995,Non-Fiction,Fiction
12604,4.87,4.105,Non-Fiction,Fiction
12607,3.53,4.426,Fiction,Fiction
12610,3.8,4.396,Non-Fiction,Fiction
12612,4.57,4.430000000000001,Non-Fiction,Non-Fiction
12617,3.63,4.464,Non-Fiction,Non-Fiction
12624,4.3,4.005999999999999,Fiction,Fiction
12626,4.41,4.1850000000000005,Fiction,Non-Fiction
12628,3.43,4.178,Non-Fiction,Non-Fiction
12629,4.88,4.193,Fiction,Fiction
12644,5.0,4.713,Fiction,Non-Fiction
12646,4.48,4.369000000000001,Non-Fiction,Non-Fiction
12662,4.41,4.180999999999999,Non-Fiction,Non-Fiction
12665,4.14,3.8890000000000002,Fiction,Non-Fiction
12666,3.65,3.6260000000000003,Fiction,Non-Fiction
12674,3.79,3.7960000000000003,Fiction,Fiction
12684,4.66,4.766,Non-Fiction,Fiction
12688,4.36,4.487,Non-Fiction,Non-Fiction
12695,4.63,4.408,Non-Fiction,Non-Fiction
12700,4.46,4.018,Non-Fiction,Non-Fiction
12702,4.59,4.353000000000001,Non-Fiction,Non-Fiction
12705,4.59,3.809,Non-Fiction,Fiction
12716,4.07,4.373,Non-Fiction,Non-Fiction
12718,4.64,4.3260000000000005,Fiction,Non-Fiction
12720,4.41,3.245,Non-Fiction,Fiction
12721,0.0,0.0,Non-Fiction,Non-Fiction
12731,4.48,4.511,Fiction,Fiction
12734,4.1,4.029000000000001,Fiction,Fiction
12740,4.77,4.226000000000001,Fiction,Non-Fiction
12742,4.72,4.235000000000001,Non-Fiction,Non-Fiction
12745,4.75,4.715999999999999,Non-Fiction,Fiction
12746,3.61,4.392,Non-Fiction,Non-Fiction
12747,4.59,4.303,Non-Fiction,Non-Fiction
12752,4.35,4.394,Non-Fiction,Non-Fiction
12759,3.0,4.366,Fiction,Fiction
12768,4.91,4.362,Non-Fiction,Fiction
12773,3.97,4.1129999999999995,Non-Fiction,Non-Fiction
12776,3.96,4.643000000000001,Non-Fiction,Non-Fiction
12788,4.5,4.505999999999999,Fiction,Non-Fiction
12803,4.26,4.218999999999999,Non-Fiction,Non-Fiction
